q0 q1 q2 q3 wx wy wz
  0.162807  -0.769791 -0.0967387   0.609555  0.0959801  -0.078001   0.123339
  0.162358    -0.7672 -0.0896977   0.614002  0.0955781 -0.0784023   0.123403
  0.161879  -0.764541 -0.0826631   0.618417  0.0951738 -0.0788021   0.123466
  0.161367  -0.761815 -0.0756354   0.622798  0.0947673 -0.0792005    0.12353
  0.160825  -0.759023 -0.0686154   0.627146  0.0943586 -0.0795974   0.123594
  0.160251  -0.756163 -0.0616037    0.63146  0.0939476 -0.0799928   0.123657
  0.159646  -0.753237 -0.0546011    0.63574  0.0935344 -0.0803867   0.123721
  0.159011  -0.750244 -0.0476082   0.639986   0.093119 -0.0807791   0.123785
  0.158344  -0.747185 -0.0406257   0.644198  0.0927014   -0.08117   0.123849
  0.157647   -0.74406 -0.0336543   0.648374  0.0922816 -0.0815593   0.123913
   0.15692  -0.740869 -0.0266946   0.652516  0.0918596 -0.0819472   0.123977
  0.156163  -0.737612 -0.0197473   0.656622  0.0914353 -0.0823335    0.12404
  0.155376  -0.734289  -0.012813   0.660692  0.0910089 -0.0827182   0.124104
   0.154558   -0.730901 -0.00589256    0.664726   0.0905804  -0.0831013    0.124168
  0.153711  -0.727448 0.00101349   0.668724  0.0901496 -0.0834829   0.124232
  0.152835   -0.72393 0.00790446   0.672685  0.0897167 -0.0838629   0.124296
  0.151929  -0.720347  0.0147797   0.676609  0.0892816 -0.0842413    0.12436
 0.150994   -0.7167 0.0216385  0.680496 0.0888443 -0.084618  0.124424
   0.15003  -0.712988  0.0284802   0.684345  0.0884049 -0.0849932   0.124488
  0.149037  -0.709212  0.0353041   0.688157  0.0879633 -0.0853667   0.124551
  0.148016  -0.705373  0.0421097    0.69193  0.0875196 -0.0857386   0.124615
  0.146966   -0.70147  0.0488961   0.695666  0.0870738 -0.0861088   0.124679
  0.145889  -0.697503  0.0556629   0.699362  0.0866259 -0.0864773   0.124742
  0.144783  -0.693474  0.0624092    0.70302  0.0861758 -0.0868442   0.124806
  0.143649  -0.689381  0.0691346   0.706639  0.0857236 -0.0872093   0.124869
  0.142488  -0.685227  0.0758382   0.710218  0.0852693 -0.0875728   0.124933
    0.1413   -0.68101  0.0825195   0.713758   0.084813 -0.0879346   0.124996
  0.140085  -0.676731  0.0891778   0.717258  0.0843545 -0.0882946   0.125059
  0.138842   -0.67239  0.0958125   0.720718  0.0838939 -0.0886529   0.125123
  0.137573  -0.667988   0.102423   0.724138  0.0834313 -0.0890095   0.125186
  0.136278  -0.663525   0.109008   0.727517  0.0829666 -0.0893643   0.125249
  0.134956  -0.659001   0.115568   0.730855  0.0824998 -0.0897174   0.125311
  0.133609  -0.654417   0.122102   0.734152   0.082031 -0.0900686   0.125374
  0.132235  -0.649772   0.128609   0.737407  0.0815602 -0.0904181   0.125437
  0.130837  -0.645068   0.135088   0.740621  0.0810873 -0.0907658   0.125499
  0.129413  -0.640304    0.14154   0.743794  0.0806123 -0.0911117   0.125562
  0.127964  -0.635481   0.147962   0.746924  0.0801354 -0.0914558   0.125624
  0.12649   -0.6306  0.154356  0.750012 0.0796564 -0.091798  0.125686
  0.124992  -0.625659   0.160719   0.753058  0.0791755 -0.0921384   0.125748
   0.12347  -0.620661   0.167052   0.756061  0.0786925 -0.0924769    0.12581
  0.121924  -0.615605   0.173353   0.759022  0.0782076 -0.0928136   0.125871
  0.120354  -0.610492   0.179623   0.761939  0.0777206 -0.0931484   0.125933
  0.118761  -0.605321    0.18586   0.764813  0.0772317 -0.0934813   0.125994
  0.117145  -0.600094   0.192065   0.767643  0.0767409 -0.0938123   0.126055
  0.115505   -0.59481   0.198235    0.77043  0.0762481 -0.0941415   0.126116
  0.113844  -0.589471   0.204372   0.773173  0.0757533 -0.0944687   0.126177
   0.11216  -0.584076   0.210473   0.775871  0.0752566 -0.0947939   0.126237
  0.110454  -0.578626   0.216539   0.778526   0.074758 -0.0951173   0.126297
  0.108726  -0.573121    0.22257   0.781136  0.0742574 -0.0954387   0.126358
  0.106977  -0.567562   0.228563   0.783702   0.073755 -0.0957581   0.126417
  0.105206  -0.561949    0.23452   0.786222  0.0732507 -0.0960756   0.126477
 0.103415 -0.556283  0.240438  0.788698 0.0727444 -0.096391  0.126537
  0.101603  -0.550563   0.246319   0.791128  0.0722363 -0.0967045   0.126596
0.0997714 -0.544791   0.25216  0.793514 0.0717263 -0.097016  0.126655
 0.0979195  -0.538966   0.257962   0.795853  0.0712145 -0.0973255   0.126713
 0.096048  -0.53309  0.263724  0.798147 0.0707008 -0.097633  0.126772
 0.0941572  -0.527162   0.269445   0.800396  0.0701853 -0.0979384    0.12683
 0.0922473  -0.521184   0.275126   0.802598  0.0696679 -0.0982418   0.126888
 0.0903188  -0.515155   0.280764   0.804754  0.0691487 -0.0985431   0.126946
 0.0883719  -0.509076    0.28636   0.806864  0.0686278 -0.0988424   0.127003
 0.0864069  -0.502947   0.291914   0.808928   0.068105 -0.0991396    0.12706
 0.0844243   -0.49677   0.297424   0.810945  0.0675804 -0.0994347   0.127117
 0.0824242  -0.490544    0.30289   0.812915  0.0670541 -0.0997277   0.127174
 0.080407 -0.484269  0.308312  0.814838 0.0665259 -0.100019   0.12723
0.0783731 -0.477947  0.313689  0.816715 0.0659961 -0.100307  0.127286
0.0763227 -0.471578  0.319021  0.818544 0.0654645 -0.100594  0.127341
0.0742563 -0.465162  0.324306  0.820327 0.0649311 -0.100879  0.127397
0.0721742   -0.4587  0.329545  0.822062 0.0643961 -0.101161  0.127452
0.0700766 -0.452192  0.334737  0.823749 0.0638593 -0.101441  0.127506
 0.067964 -0.445639  0.339882  0.825389 0.0633208 -0.101719  0.127561
0.0658366 -0.439042  0.344979  0.826981 0.0627806 -0.101995  0.127615
0.0636949   -0.4324  0.350027  0.828526 0.0622388 -0.102269  0.127668
0.0615392 -0.425714  0.355026  0.830022 0.0616953 -0.102541  0.127722
0.0593698 -0.418986  0.359976  0.831471 0.0611501  -0.10281  0.127775
 0.057187 -0.412214  0.364876  0.832871 0.0606033 -0.103077  0.127827
0.0549913 -0.405401  0.369725  0.834224 0.0600549 -0.103342   0.12788
 0.052783 -0.398546  0.374524  0.835528 0.0595049 -0.103605  0.127931
0.0505625  -0.39165  0.379271  0.836784 0.0589532 -0.103865  0.127983
  0.04833 -0.384714  0.383966  0.837991    0.0584 -0.104123  0.128034
 0.046086 -0.377737   0.38861   0.83915 0.0578452 -0.104379  0.128085
0.0438309 -0.370722    0.3932  0.840261 0.0572888 -0.104633  0.128135
0.0415649 -0.363667  0.397738  0.841322 0.0567308 -0.104884  0.128185
0.0392886 -0.356574  0.402222  0.842335 0.0561714 -0.105133  0.128235
0.0370021 -0.349444  0.406652    0.8433 0.0556103  -0.10538  0.128284
 0.034706 -0.342276  0.411027  0.844215 0.0550478 -0.105624  0.128333
0.0324005 -0.335072  0.415348  0.845082 0.0544838 -0.105866  0.128381
0.0300861 -0.327832  0.419613    0.8459 0.0539183 -0.106106  0.128429
0.0277631 -0.320556  0.423823  0.846668 0.0533513 -0.106344  0.128476
 0.025432 -0.313245  0.427977  0.847388 0.0527828 -0.106579  0.128523
 0.023093 -0.305901  0.432074  0.848059 0.0522129 -0.106812   0.12857
0.0207466 -0.298522  0.436114   0.84868 0.0516415 -0.107042  0.128616
0.0183931 -0.291111  0.440097  0.849253 0.0510688  -0.10727  0.128662
 0.016033 -0.283667  0.444023  0.849776 0.0504946 -0.107496  0.128707
0.0136666 -0.276191  0.447891  0.850251  0.049919 -0.107719  0.128752
0.0112943 -0.268684    0.4517  0.850676  0.049342  -0.10794  0.128796
0.00891645  -0.261146    0.45545   0.851051  0.0487637  -0.108159    0.12884
0.00653349  -0.253578   0.459142   0.851378   0.048184  -0.108375   0.128883
0.0041458  -0.24598  0.462774  0.851655  0.047603 -0.108588  0.128926
0.00175376  -0.238354   0.466346   0.851883  0.0470207    -0.1088   0.128969
-0.000642235      -0.2307     0.469859     0.852062     0.046437    -0.109008     0.129011
-0.0030418  -0.223018    0.47331   0.852192   0.045852  -0.109215   0.129052
-0.00544453   -0.215309    0.476702    0.852272   0.0452658   -0.109419    0.129093
-0.00785005   -0.207574    0.480032    0.852304   0.0446783    -0.10962    0.129134
-0.0102579  -0.199813     0.4833   0.852285  0.0440895  -0.109819   0.129174
-0.0126678  -0.192026   0.486507   0.852218  0.0434995  -0.110016   0.129213
-0.0150793  -0.184216   0.489652   0.852102  0.0429083   -0.11021   0.129252
-0.017492 -0.176382  0.492735  0.851936 0.0423159 -0.110401   0.12929
-0.0199055  -0.168524   0.495755   0.851722  0.0417222   -0.11059   0.129328
-0.0223194  -0.160644   0.498713   0.851458  0.0411274  -0.110777   0.129366
-0.0247333  -0.152742   0.501607   0.851145  0.0405315  -0.110961   0.129403
-0.0271468  -0.144819   0.504438   0.850783  0.0399343  -0.111142   0.129439
-0.0295595  -0.136875   0.507206   0.850373  0.0393361  -0.111321   0.129475
-0.031971 -0.128912  0.509909  0.849913 0.0387367 -0.111498   0.12951
-0.0343809  -0.120929   0.512549   0.849404  0.0381363  -0.111672   0.129545
-0.0367889  -0.112928   0.515124   0.848847  0.0375347  -0.111843   0.129579
-0.0391944  -0.104908   0.517635   0.848241  0.0369321  -0.112012   0.129613
-0.0415972 -0.0968718    0.52008   0.847586  0.0363284  -0.112178   0.129646
-0.0439967 -0.0888186   0.522461   0.846882  0.0357236  -0.112342   0.129678
-0.0463927 -0.0807495   0.524777    0.84613  0.0351179  -0.112503    0.12971
-0.0487847 -0.0726651   0.527027    0.84533  0.0345111  -0.112661   0.129741
-0.0511723 -0.0645662   0.529211   0.844481  0.0339034  -0.112817   0.129772
-0.0535551 -0.0564533    0.53133   0.843584  0.0332947   -0.11297   0.129802
-0.0559327 -0.0483272   0.533383   0.842638   0.032685  -0.113121   0.129832
-0.0583047 -0.0401886   0.535369   0.841644  0.0320743  -0.113269   0.129861
-0.0606707  -0.032038    0.53729   0.840602  0.0314628  -0.113415    0.12989
-0.0630303 -0.0238763   0.539144   0.839513  0.0308503  -0.113558   0.129918
-0.0653832  -0.015704   0.540931   0.838375  0.0302369  -0.113698   0.129945
 -0.0677288 -0.00752197    0.542651    0.837189   0.0296227   -0.113836    0.129972
 -0.0700669 0.000669244    0.544305    0.835956   0.0290076   -0.113971    0.129998
 -0.072397 0.00886892   0.545891   0.834675  0.0283916  -0.114103   0.130023
-0.0747187  0.0170764    0.54741   0.833347  0.0277749  -0.114233   0.130048
-0.0770316  0.0252909   0.548862   0.831972  0.0271573   -0.11436   0.130072
-0.0793353  0.0335118   0.550247   0.830549  0.0265389  -0.114484   0.130096
-0.0816295  0.0417384   0.551564   0.829079  0.0259197  -0.114606   0.130119
-0.0839137    0.04997   0.552813   0.827562  0.0252998  -0.114725   0.130142
-0.0861875  0.0582059   0.553995   0.825998  0.0246791  -0.114841   0.130163
-0.0884506  0.0664455   0.555109   0.824388  0.0240577  -0.114955   0.130185
-0.0907025  0.0746879   0.556155   0.822731  0.0234356  -0.115066   0.130205
-0.0929429  0.0829326   0.557133   0.821028  0.0228128  -0.115175   0.130225
-0.0951714  0.0911788   0.558044   0.819278  0.0221894   -0.11528   0.130245
-0.0973876  0.0994258   0.558886   0.817482  0.0215652  -0.115383   0.130263
-0.0995911   0.107673    0.55966    0.81564  0.0209405  -0.115484   0.130281
-0.101781   0.11592  0.560366  0.813752 0.0203151 -0.115581  0.130299
-0.103958  0.124165  0.561004  0.811819 0.0196891 -0.115676  0.130316
-0.106121  0.132408  0.561574   0.80984 0.0190625 -0.115768  0.130332
 -0.10827  0.140649  0.562076  0.807816 0.0184353 -0.115858  0.130347
-0.110404  0.148886  0.562509  0.805746 0.0178076 -0.115945  0.130362
-0.112524  0.157119  0.562875  0.803632 0.0171793 -0.116029  0.130376
-0.114627  0.165348  0.563172  0.801472 0.0165506  -0.11611   0.13039
-0.116715  0.173571  0.563401  0.799268 0.0159213 -0.116189  0.130403
-0.118787  0.181788  0.563562   0.79702 0.0152915 -0.116264  0.130415
-0.120843  0.189998  0.563655  0.794727 0.0146613 -0.116338  0.130427
-0.122881    0.1982   0.56368   0.79239 0.0140306 -0.116408  0.130438
-0.124903  0.206394  0.563636  0.790009 0.0133995 -0.116476  0.130448
-0.126906   0.21458  0.563525  0.787585  0.012768 -0.116541  0.130458
-0.128892  0.222755  0.563346  0.785117 0.0121361 -0.116603  0.130467
-0.130859   0.23092  0.563099  0.782605 0.0115038 -0.116662  0.130475
-0.132808  0.239074  0.562785  0.780051 0.0108711 -0.116719  0.130483
-0.134737  0.247217  0.562402  0.777453 0.0102381 -0.116773   0.13049
 -0.136648   0.255346   0.561952   0.774813 0.00960483  -0.116824   0.130496
 -0.138538   0.263463   0.561435    0.77213 0.00897121  -0.116872   0.130502
-0.140408  0.271566   0.56085  0.769405 0.0083373 -0.116918  0.130507
 -0.142258   0.279654   0.560198   0.766638 0.00770312  -0.116961   0.130511
 -0.144087   0.287727   0.559479   0.763829 0.00706869  -0.117001   0.130515
 -0.145894   0.295785   0.558693   0.760979 0.00643403  -0.117039   0.130518
  -0.14768   0.303825    0.55784   0.758087 0.00579915  -0.117073    0.13052
 -0.149444   0.311848    0.55692   0.755154 0.00516408  -0.117105   0.130521
 -0.151186   0.319854   0.555933    0.75218 0.00452882  -0.117134   0.130522
 -0.152906    0.32784    0.55488   0.749165 0.00389341  -0.117161   0.130523
 -0.154602   0.335807   0.553761    0.74611 0.00325785  -0.117184   0.130522
 -0.156276   0.343754   0.552576   0.743015 0.00262217  -0.117205   0.130521
 -0.157925   0.351681   0.551324    0.73988 0.00198638  -0.117223   0.130519
-0.159551  0.359586  0.550007  0.736705 0.0013505 -0.117239  0.130517
  -0.161153    0.367469    0.548624     0.73349 0.000714548   -0.117251    0.130514
   -0.16273    0.375329    0.547176    0.730237 7.85455e-05   -0.117261     0.13051
   -0.164282     0.383165     0.545663     0.726944 -0.000557491    -0.117268     0.130506
  -0.165809    0.390978    0.544085    0.723613 -0.00119354   -0.117272    0.130501
  -0.167311    0.398766    0.542442    0.720243 -0.00182959   -0.117274    0.130495
  -0.168786    0.406528    0.540734    0.716835 -0.00246562   -0.117272    0.130488
  -0.170236    0.414264    0.538963    0.713389 -0.00310162   -0.117268    0.130481
  -0.171659    0.421973    0.537127    0.709906 -0.00373755   -0.117261    0.130473
  -0.173056    0.429655    0.535227    0.706385 -0.00437341   -0.117252    0.130465
  -0.174425    0.437309    0.533264    0.702828 -0.00500918    -0.11724    0.130455
  -0.175767    0.444933    0.531238    0.699233 -0.00564484   -0.117224    0.130446
  -0.177082    0.452529    0.529148    0.695602 -0.00628037   -0.117207    0.130435
  -0.178368    0.460094    0.526996    0.691935 -0.00691575   -0.117186    0.130424
  -0.179627    0.467629    0.524781    0.688231 -0.00755096   -0.117162    0.130412
-0.180857  0.475132  0.522504  0.684492 -0.008186 -0.117136  0.130399
  -0.182058    0.482603    0.520165    0.680718 -0.00882083   -0.117107    0.130386
   -0.18323    0.490041    0.517765    0.676909 -0.00945544   -0.117076    0.130372
 -0.184373   0.497447   0.515303   0.673065 -0.0100898  -0.117041   0.130357
 -0.185486   0.504818   0.512781   0.669186 -0.0107239  -0.117004   0.130342
 -0.186569   0.512154   0.510198   0.665273 -0.0113578  -0.116964   0.130326
 -0.187623   0.519455   0.507554   0.661327 -0.0119913  -0.116922    0.13031
 -0.188646   0.526721    0.50485   0.657346 -0.0126246  -0.116876   0.130292
 -0.189638   0.533949   0.502087   0.653333 -0.0132575  -0.116828   0.130274
 -0.190599   0.541141   0.499265   0.649286 -0.0138901  -0.116777   0.130256
  -0.19153   0.548295   0.496383   0.645207 -0.0145223  -0.116723   0.130236
 -0.192429   0.555411   0.493443   0.641096 -0.0151541  -0.116667   0.130217
 -0.193296   0.562487   0.490445   0.636953 -0.0157856  -0.116608   0.130196
 -0.194132   0.569524   0.487388   0.632777 -0.0164166  -0.116546   0.130175
 -0.194935   0.576521   0.484275   0.628571 -0.0170472  -0.116482   0.130153
 -0.195706   0.583477   0.481104   0.624333 -0.0176773  -0.116414    0.13013
-0.196445  0.590392  0.477877  0.620065 -0.018307 -0.116344  0.130107
 -0.197151   0.597264   0.474593   0.615767 -0.0189361  -0.116271   0.130083
 -0.197823   0.604095   0.471253   0.611438 -0.0195648  -0.116196   0.130058
-0.198463  0.610881  0.467858  0.607079 -0.020193 -0.116118  0.130033
 -0.199069   0.617624   0.464408   0.602691 -0.0208206  -0.116037   0.130007
 -0.199642   0.624323   0.460903   0.598275 -0.0214476  -0.115953   0.129981
 -0.200181   0.630977   0.457343   0.593829 -0.0220741  -0.115867   0.129954
-0.200686  0.637585   0.45373  0.589355   -0.0227 -0.115778  0.129926
 -0.201156   0.644148   0.450064   0.584853 -0.0233253  -0.115687   0.129897
-0.201592  0.650663  0.446345  0.580323  -0.02395 -0.115592  0.129868
-0.201994  0.657132  0.442573  0.575765 -0.024574 -0.115495  0.129839
 -0.202361   0.663552   0.438749   0.571181 -0.0251973  -0.115396   0.129808
-0.202693  0.669925  0.434873   0.56657  -0.02582 -0.115293  0.129777
 -0.20299  0.676248  0.430947  0.561933 -0.026442 -0.115188  0.129746
 -0.203251   0.682523   0.426969   0.557269 -0.0270633  -0.115081   0.129713
 -0.203477   0.688747   0.422942    0.55258 -0.0276838   -0.11497   0.129681
 -0.203668   0.694921   0.418865   0.547866 -0.0283036  -0.114857   0.129647
 -0.203822   0.701043   0.414738   0.543127 -0.0289226  -0.114742   0.129613
 -0.203941   0.707115   0.410563   0.538363 -0.0295409  -0.114623   0.129578
 -0.204024   0.713134    0.40634   0.533575 -0.0301584  -0.114502   0.129543
 -0.20407    0.7191  0.402069  0.528763 -0.030775 -0.114379  0.129507
 -0.204081   0.725014    0.39775   0.523928 -0.0313908  -0.114253    0.12947
 -0.204054   0.730874   0.393385   0.519069 -0.0320058  -0.114124   0.129433
 -0.203991    0.73668   0.388974   0.514188 -0.0326199  -0.113992   0.129396
 -0.203892   0.742431   0.384517   0.509284 -0.0332332  -0.113858   0.129357
 -0.203755   0.748128   0.380015   0.504358 -0.0338455  -0.113722   0.129318
 -0.203581   0.753768   0.375468   0.499411 -0.0344569  -0.113582   0.129279
 -0.203371   0.759353   0.370878   0.494442 -0.0350675  -0.113441   0.129239
-0.203123  0.764881  0.366243  0.489452 -0.035677 -0.113296  0.129198
 -0.202838   0.770353   0.361566   0.484442 -0.0362856  -0.113149   0.129157
 -0.202515   0.775766   0.356846   0.479411 -0.0368933     -0.113   0.129115
 -0.202155   0.781122   0.352084   0.474361 -0.0374999  -0.112848   0.129072
 -0.201758    0.78642   0.347281   0.469291 -0.0381055  -0.112693   0.129029
 -0.201322   0.791658   0.342437   0.464202 -0.0387102  -0.112536   0.128986
 -0.200849   0.796838   0.337552   0.459094 -0.0393137  -0.112376   0.128942
 -0.200338   0.801958   0.332628   0.453968 -0.0399163  -0.112214   0.128897
  -0.19979   0.807017   0.327665   0.448824 -0.0405177  -0.112049   0.128852
 -0.199203   0.812016   0.322664   0.443662 -0.0411181  -0.111881   0.128806
 -0.198578   0.816954   0.317624   0.438483 -0.0417174  -0.111712   0.128759
 -0.197915   0.821831   0.312547   0.433287 -0.0423155  -0.111539   0.128712
 -0.197214   0.826646   0.307433   0.428075 -0.0429126  -0.111364   0.128665
 -0.196475   0.831398   0.302283   0.422847 -0.0435085  -0.111187   0.128617
 -0.195698   0.836088   0.297098   0.417603 -0.0441032  -0.111007   0.128569
 -0.194882   0.840715   0.291877   0.412343 -0.0446967  -0.110825   0.128519
 -0.194028   0.845278   0.286622   0.407069 -0.0452891   -0.11064    0.12847
 -0.193136   0.849778   0.281333    0.40178 -0.0458803  -0.110453    0.12842
 -0.192205   0.854214   0.276011   0.396477 -0.0464702  -0.110263   0.128369
 -0.191236   0.858585   0.270656   0.391161 -0.0470589  -0.110071   0.128318
 -0.190229   0.862891   0.265269    0.38583 -0.0476464  -0.109876   0.128266
 -0.189183   0.867131   0.259851   0.380487 -0.0482326  -0.109679   0.128214
 -0.188099   0.871306   0.254403   0.375131 -0.0488175   -0.10948   0.128162
 -0.186976   0.875416   0.248924   0.369763 -0.0494011  -0.109278   0.128108
 -0.185815   0.879458   0.243415   0.364383 -0.0499835  -0.109073   0.128055
 -0.184615   0.883434   0.237878   0.358992 -0.0505645  -0.108867   0.128001
 -0.183377   0.887344   0.232312   0.353589 -0.0511441  -0.108658   0.127946
 -0.182101   0.891185   0.226719   0.348176 -0.0517225  -0.108446   0.127891
 -0.180787    0.89496   0.221099   0.342752 -0.0522994  -0.108232   0.127836
-0.179434  0.898666  0.215452  0.337319 -0.052875 -0.108016   0.12778
 -0.178043   0.902304    0.20978   0.331876 -0.0534492  -0.107798   0.127723
 -0.176613   0.905873   0.204082   0.326423 -0.0540221  -0.107577   0.127666
 -0.175145   0.909374    0.19836   0.320962 -0.0545935  -0.107353   0.127609
  -0.17364   0.912805   0.192615   0.315493 -0.0551634  -0.107128   0.127551
-0.172096  0.916167  0.186846  0.310015 -0.055732   -0.1069  0.127493
-0.170514  0.919459  0.181055   0.30453 -0.056299  -0.10667  0.127434
 -0.168894   0.922682   0.175242   0.299038 -0.0568646  -0.106437   0.127375
 -0.167236   0.925834   0.169407   0.293539 -0.0574288  -0.106203   0.127315
  -0.16554   0.928915   0.163553   0.288034 -0.0579914  -0.105966   0.127255
 -0.163806   0.931926   0.157678   0.282522 -0.0585525  -0.105726   0.127195
 -0.162035   0.934866   0.151784   0.277005 -0.0591122  -0.105485   0.127134
 -0.160226   0.937735   0.145872   0.271482 -0.0596702  -0.105241   0.127073
 -0.158379   0.940532   0.139942   0.265955 -0.0602268  -0.104995   0.127011
 -0.156495   0.943258   0.133994   0.260423 -0.0607818  -0.104746   0.126949
 -0.154574   0.945911    0.12803   0.254887 -0.0613352  -0.104496   0.126887
 -0.152615   0.948493    0.12205   0.249347 -0.0618871  -0.104243   0.126824
  -0.15062   0.951002   0.116055   0.243804 -0.0624373  -0.103988   0.126761
-0.148587  0.953439  0.110045  0.238258 -0.062986 -0.103731  0.126697
-0.146517  0.955803  0.104022  0.232709 -0.063533 -0.103472  0.126633
 -0.144411   0.958094  0.0979848   0.227158 -0.0640784   -0.10321   0.126569
 -0.142267   0.960312  0.0919354   0.221605 -0.0646222  -0.102946   0.126504
 -0.140088   0.962457  0.0858742   0.216051 -0.0651643  -0.102681   0.126439
 -0.137871   0.964528  0.0798018   0.210496 -0.0657048  -0.102413   0.126374
 -0.135619   0.966526  0.0737189    0.20494 -0.0662436  -0.102143   0.126308
  -0.13333    0.96845  0.0676261   0.199384 -0.0667807   -0.10187   0.126242
 -0.131006   0.970301  0.0615241   0.193828 -0.0673161  -0.101596   0.126176
 -0.128645   0.972077  0.0554137   0.188272 -0.0678499   -0.10132   0.126109
 -0.126249   0.973779  0.0492954   0.182717 -0.0683819  -0.101041   0.126042
 -0.123817   0.975407    0.04317   0.177164 -0.0689122   -0.10076   0.125975
  -0.12135    0.97696  0.0370381   0.171612 -0.0694407  -0.100478   0.125907
 -0.118848   0.978439  0.0309004   0.166062 -0.0699675  -0.100193   0.125839
  -0.11631   0.979844  0.0247576   0.160515 -0.0704925  -0.099906   0.125771
 -0.113738   0.981174  0.0186104    0.15497 -0.0710158 -0.0996172   0.125702
 -0.111131   0.982429  0.0124594   0.149428 -0.0715373 -0.0993263   0.125633
  -0.10849   0.983609 0.00630526    0.14389  -0.072057 -0.0990334   0.125564
  -0.105814    0.984714 0.000148745    0.138356  -0.0725749  -0.0987384    0.125495
 -0.103104   0.985744 -0.0060095   0.132826  -0.073091 -0.0984415   0.125425
 -0.100361   0.986699 -0.0121688   0.127301 -0.0736053 -0.0981426   0.125355
-0.0975831   0.987578 -0.0183285    0.12178 -0.0741178 -0.0978417   0.125285
-0.0947721   0.988383 -0.0244879   0.116265 -0.0746284 -0.0975388   0.125214
-0.0919278   0.989112 -0.0306464   0.110756 -0.0751372  -0.097234   0.125144
-0.0890505   0.989766 -0.0368032   0.105253 -0.0756441 -0.0969273   0.125073
-0.0861402   0.990345 -0.0429577  0.0997563 -0.0761492 -0.0966186   0.125001
-0.0831974   0.990848 -0.0491092  0.0942664 -0.0766524 -0.0963079    0.12493
 -0.080222   0.991276 -0.0552571  0.0887838 -0.0771537 -0.0959954   0.124858
-0.0772145   0.991629 -0.0614006  0.0833087 -0.0776531 -0.0956809   0.124786
-0.0741751   0.991906 -0.0675392  0.0778415 -0.0781506 -0.0953646   0.124714
-0.0711039   0.992108 -0.0736721  0.0723827 -0.0786462 -0.0950464   0.124642
-0.0680012   0.992234 -0.0797986  0.0669325 -0.0791399 -0.0947263    0.12457
-0.0648673   0.992285 -0.0859182  0.0614912 -0.0796317 -0.0944044   0.124497
-0.0617024    0.99226 -0.0920301  0.0560594 -0.0801215 -0.0940806   0.124424
-0.0585067   0.992161 -0.0981337  0.0506373 -0.0806094 -0.0937549   0.124351
-0.0552806   0.991985  -0.104228  0.0452253 -0.0810953 -0.0934275   0.124278
-0.0520242   0.991735  -0.110313  0.0398237 -0.0815793 -0.0930982   0.124204
-0.0487379    0.99141  -0.116388  0.0344329 -0.0820613 -0.0927671   0.124131
-0.0454219   0.991009  -0.122452  0.0290532 -0.0825414 -0.0924342   0.124057
-0.0420765   0.990533  -0.128504   0.023685 -0.0830194 -0.0920996   0.123983
-0.0387019   0.989982  -0.134544  0.0183287 -0.0834955 -0.0917631   0.123909
-0.0352984   0.989356  -0.140571  0.0129845 -0.0839696 -0.0914249   0.123835
-0.0318664   0.988655  -0.146584 0.00765291 -0.0844416  -0.091085    0.12376
-0.0284061    0.98788  -0.152583 0.00233416 -0.0849117 -0.0907433   0.123686
 -0.0249177    0.987029   -0.158567 -0.00297138  -0.0853797  -0.0903999    0.123611
 -0.0214016    0.986104   -0.164536 -0.00826336  -0.0858457  -0.0900548    0.123537
-0.0178581   0.985105  -0.170489 -0.0135414 -0.0863097 -0.0897079   0.123462
-0.0142875   0.984031  -0.176425 -0.0188053 -0.0867716 -0.0893594   0.123387
  -0.01069   0.982883  -0.182343 -0.0240546 -0.0872315 -0.0890092   0.123312
-0.00706604     0.98166   -0.188243  -0.0292889  -0.0876893  -0.0886573    0.123237
-0.00341584    0.980364   -0.194125   -0.034508  -0.0881451  -0.0883037    0.123162
0.00026027   0.978993  -0.199987 -0.0397116 -0.0885988 -0.0879485   0.123086
0.00396197   0.977549   -0.20583 -0.0448993 -0.0890504 -0.0875917   0.123011
0.00768894   0.976032  -0.211651 -0.0500707    -0.0895 -0.0872332   0.122935
 0.0114409    0.97444  -0.217452 -0.0552256 -0.0899475 -0.0868731    0.12286
 0.0152174   0.972776  -0.223231 -0.0603636 -0.0903928 -0.0865114   0.122784
 0.0190183   0.971038  -0.228987 -0.0654844 -0.0908361 -0.0861481   0.122709
 0.0228431   0.969228   -0.23472 -0.0705876 -0.0912773 -0.0857833   0.122633
 0.0266915   0.967344   -0.24043 -0.0756731 -0.0917163 -0.0854168   0.122557
 0.0305633   0.965388  -0.246115 -0.0807403 -0.0921532 -0.0850488   0.122481
  0.034458    0.96336  -0.251775 -0.0857891 -0.0925881 -0.0846792   0.122406
 0.0383754   0.961259   -0.25741 -0.0908192 -0.0930207 -0.0843081    0.12233
  0.042315   0.959087  -0.263019 -0.0958301 -0.0934513 -0.0839355   0.122254
 0.0462766   0.956842  -0.268601  -0.100822 -0.0938797 -0.0835613   0.122178
 0.0502597   0.954526  -0.274156  -0.105793  -0.094306 -0.0831856   0.122102
 0.0542641   0.952139  -0.279683  -0.110745 -0.0947301 -0.0828085   0.122026
 0.0582894    0.94968  -0.285181  -0.115677 -0.0951521 -0.0824298   0.121951
 0.0623352   0.947151  -0.290651  -0.120587 -0.0955719 -0.0820497   0.121875
