q0 q1 q2 q3 wx wy wz
  0.970582  -0.117868   0.204354 -0.0481286   0.205851  -0.039733  0.0412588
  0.971889  -0.110695    0.20321 -0.0433986   0.205776 -0.0400247  0.0413299
  0.973146  -0.103468   0.201935 -0.0387843   0.205699 -0.0403168  0.0414014
  0.974308 -0.0961642   0.200769 -0.0341829   0.205623 -0.0406093  0.0414735
  0.975376 -0.0889601   0.199632 -0.0295696   0.205545 -0.0409021  0.0415462
   0.97639 -0.0817528   0.198382 -0.0249791   0.205467 -0.0411954  0.0416194
  0.977342 -0.0745076   0.197073 -0.0203288   0.205388 -0.0414891  0.0416931
   0.97822 -0.0672552   0.195745 -0.0156703   0.205309 -0.0417831  0.0417674
  0.978992 -0.0601463   0.194512 -0.0110331   0.205229 -0.0420776  0.0418423
   0.979729  -0.0529054    0.193113 -0.00635601    0.205148  -0.0423725   0.0419177
   0.980388  -0.0457586    0.191683 -0.00173021    0.205066  -0.0426677   0.0419936
  0.980977 -0.0385935   0.190226 0.00286414   0.204984 -0.0429634    0.04207
  0.981513 -0.0313549   0.188662 0.00745757   0.204901 -0.0432595  0.0421471
  0.981955 -0.0241223   0.187177  0.0121495   0.204818 -0.0435559  0.0422246
  0.982334 -0.0170235   0.185592  0.0168776   0.204733 -0.0438528  0.0423027
   0.982642 -0.00985253    0.183991    0.021577    0.204648  -0.0441502   0.0423813
    0.98288 -0.00260387    0.182343   0.0263084    0.204563  -0.0444479   0.0424604
 0.983056 0.0046132  0.180604 0.0310268  0.204476 -0.044746 0.0425401
  0.983165  0.0118828   0.178786  0.0357877   0.204389 -0.0450446  0.0426203
  0.983191  0.0190248   0.177025  0.0404318   0.204302 -0.0453436  0.0427011
  0.98316 0.0260884  0.175144 0.0451782  0.204213 -0.045643 0.0427823
  0.983048  0.0332017   0.173263  0.0499489   0.204124 -0.0459428  0.0428642
 0.982854 0.0403483  0.171412 0.0546581  0.204034 -0.046243 0.0429465
  0.982601  0.0473766   0.169509  0.0593023   0.203944 -0.0465437  0.0430293
  0.982286  0.0544273    0.16752  0.0639428   0.203852 -0.0468448  0.0431127
  0.981891    0.06147    0.16554  0.0686126    0.20376 -0.0471463  0.0431966
  0.981427  0.0684857   0.163531  0.0732686   0.203668 -0.0474483  0.0432811
  0.980877  0.0755466   0.161549  0.0779474   0.203574 -0.0477507   0.043366
  0.980269  0.0825945    0.15946  0.0825992    0.20348 -0.0480535  0.0434515
  0.979589  0.0895863   0.157375  0.0872541   0.203385 -0.0483568  0.0435375
  0.978841  0.0966826   0.155186  0.0918703    0.20329 -0.0486605   0.043624
  0.978017   0.103685   0.153019  0.0965248   0.203193 -0.0489647  0.0437111
   0.97715   0.110632   0.150685   0.101151   0.203096 -0.0492693  0.0437986
  0.976168   0.117635   0.148561   0.105775   0.202998 -0.0495743  0.0438867
  0.975142    0.12459   0.146318   0.110299     0.2029 -0.0498798  0.0439753
  0.974058   0.131472   0.144066    0.11477   0.202801 -0.0501857  0.0440644
  0.972886   0.138376   0.141732   0.119403   0.202701 -0.0504921   0.044154
 0.971655  0.145211  0.139368  0.124006    0.2026 -0.050799 0.0442441
  0.970369   0.152065     0.1369   0.128526   0.202498 -0.0511062  0.0443347
 0.969006  0.158916  0.134333  0.133149  0.202396 -0.051414 0.0444259
  0.967561   0.165777   0.131792   0.137746   0.202293 -0.0517222  0.0445175
  0.966052   0.172579   0.129217   0.142346   0.202189 -0.0520308  0.0446097
  0.96447  0.179365  0.126561  0.146996  0.202084  -0.05234 0.0447024
  0.962838   0.186105   0.123935   0.151484   0.201979 -0.0526495  0.0447956
  0.961118   0.192892   0.121246   0.156026   0.201873 -0.0529596  0.0448892
  0.959355    0.19953     0.1185   0.160574   0.201766 -0.0532701  0.0449834
 0.957494  0.206295  0.115726  0.165088  0.201658 -0.053581 0.0450781
  0.955563   0.212977   0.113031   0.169601    0.20155 -0.0538925  0.0451733
  0.953555   0.219683   0.110152   0.174181   0.201441 -0.0542044   0.045269
    0.9515   0.226331   0.107262   0.178654   0.201331 -0.0545167  0.0453652
  0.949358   0.232962   0.104349    0.18319    0.20122 -0.0548296  0.0454619
  0.947155   0.239627   0.101358   0.187626   0.201109 -0.0551429  0.0455591
  0.944899   0.246137  0.0984767   0.192052   0.200996 -0.0554567  0.0456568
  0.942556   0.252628  0.0954769   0.196599   0.200883 -0.0557709   0.045755
  0.940163   0.259096   0.092442   0.201039   0.200769 -0.0560856  0.0458536
  0.937692   0.265591  0.0894125   0.205428   0.200654 -0.0564008  0.0459528
  0.935165   0.272038  0.0863778   0.209762   0.200539 -0.0567165  0.0460525
  0.932569   0.278429   0.083185    0.21418   0.200422 -0.0570327  0.0461527
  0.929935   0.284766  0.0800171   0.218462   0.200305 -0.0573493  0.0462533
  0.927197   0.291136  0.0768637   0.222795   0.200187 -0.0576665  0.0463545
  0.924432   0.297409  0.0736907   0.227032   0.200068 -0.0579841  0.0464561
  0.921582   0.303612  0.0704716   0.231385   0.199949 -0.0583022  0.0465582
   0.91869   0.309816  0.0672542   0.235584   0.199828 -0.0586207  0.0466609
  0.915693   0.316099  0.0639968   0.239775   0.199707 -0.0589398   0.046764
   0.91264    0.32226  0.0606835   0.244036   0.199585 -0.0592594  0.0468676
  0.909528   0.328429  0.0573912   0.248194   0.199462 -0.0595794  0.0469717
  0.906368   0.334518  0.0539723   0.252352   0.199338 -0.0598999  0.0470762
  0.903106   0.340668  0.0505506   0.256495   0.199213 -0.0602209  0.0471813
  0.899826   0.346666  0.0471817   0.260597   0.199088 -0.0605425  0.0472868
  0.896437   0.352715  0.0436848   0.264736   0.198962 -0.0608645  0.0473929
 0.893004   0.35877 0.0402189  0.268721  0.198834 -0.061187 0.0474994
 0.889529  0.364732 0.0366703  0.272698  0.198706  -0.06151 0.0476064
  0.885971   0.370647  0.0330669   0.276736   0.198577 -0.0618335  0.0477139
  0.882412   0.376442  0.0294971   0.280659   0.198447 -0.0621575  0.0478218
 0.878741  0.382253 0.0258535  0.284654  0.198317 -0.062482 0.0479303
  0.874989    0.38803  0.0222362   0.288674   0.198185 -0.0628069  0.0480392
  0.871183   0.393817  0.0184945   0.292586   0.198053 -0.0631324  0.0481486
  0.867334   0.399541    0.01476   0.296447   0.197919 -0.0634584  0.0482585
  0.863415   0.405226  0.0110058   0.300311   0.197785 -0.0637849  0.0483689
  0.859472   0.410829 0.00715006     0.3041    0.19765 -0.0641119  0.0484797
  0.855415   0.416464 0.00337915   0.307914   0.197514 -0.0644394  0.0485911
    0.851342     0.422008 -0.000489055     0.311651     0.197377   -0.0647675    0.0487029
   0.847204    0.427496 -0.00438843    0.315393    0.197239   -0.065096   0.0488151
   0.842984    0.432951 -0.00822103    0.319162      0.1971   -0.065425   0.0489279
  0.838717   0.438401 -0.0120331   0.322822    0.19696 -0.0657545  0.0490411
  0.834399   0.443836 -0.0158756   0.326397    0.19682 -0.0660846  0.0491549
  0.830049   0.449116 -0.0198296    0.33003   0.196678 -0.0664151   0.049269
   0.82561   0.454417 -0.0238973    0.33362   0.196536 -0.0667462  0.0493837
  0.821138   0.459706 -0.0278871   0.337084   0.196392 -0.0670778  0.0494988
  0.816613   0.464922 -0.0318524   0.340554   0.196248 -0.0674098  0.0496145
  0.812039    0.47006 -0.0359475   0.344011   0.196102 -0.0677424  0.0497305
  0.807424   0.475164 -0.0398965   0.347411   0.195956 -0.0680755  0.0498471
  0.802742   0.480244 -0.0439921   0.350764   0.195809 -0.0684092  0.0499641
  0.798019    0.48526 -0.0480568   0.354089   0.195661 -0.0687433  0.0500817
  0.793196   0.490197 -0.0522025   0.357522   0.195511 -0.0690779  0.0501996
   0.78836   0.495115 -0.0564112   0.360788   0.195361 -0.0694131  0.0503181
  0.783438   0.500034 -0.0605391    0.36404    0.19521 -0.0697488   0.050437
  0.778474   0.504883 -0.0647318   0.367262   0.195058  -0.070085  0.0505564
  0.773422   0.509706 -0.0689172   0.370497   0.194904 -0.0704217  0.0506763
  0.768359   0.514416  -0.073082   0.373711    0.19475 -0.0707589  0.0507966
  0.763281   0.519085 -0.0773131   0.376797   0.194595 -0.0710966  0.0509174
  0.758091   0.523755 -0.0816245   0.379889   0.194439 -0.0714349  0.0510387
  0.752839   0.528369 -0.0859531   0.382977   0.194282 -0.0717737  0.0511605
  0.747562   0.532979 -0.0902747   0.385921   0.194123  -0.072113  0.0512827
  0.742271   0.537516 -0.0945094   0.388817   0.193964 -0.0724528  0.0514054
  0.736917   0.541966 -0.0988217   0.391741   0.193804 -0.0727931  0.0515285
  0.731473   0.546418  -0.103108   0.394643   0.193642 -0.0731339  0.0516522
  0.726034   0.550809  -0.107451   0.397414    0.19348 -0.0734753  0.0517763
  0.720529   0.555118  -0.111873   0.400209   0.193316 -0.0738172  0.0519009
   0.71503   0.559346  -0.116304   0.402912   0.193152 -0.0741595  0.0520259
  0.709365   0.563637  -0.120808   0.405611   0.192986 -0.0745025  0.0521514
    0.7037   0.567839  -0.125268   0.408256   0.192819 -0.0748459  0.0522774
  0.698042   0.571957  -0.129684   0.410834   0.192651 -0.0751898  0.0524038
  0.692335   0.576075  -0.134064   0.413324   0.192482 -0.0755343  0.0525308
  0.686537    0.58011  -0.138488   0.415885   0.192312 -0.0758793  0.0526581
  0.680711   0.584074  -0.143062   0.418358   0.192141 -0.0762248   0.052786
  0.674942   0.587935  -0.147547   0.420732   0.191969 -0.0765708  0.0529143
   0.66897   0.591822  -0.152042   0.423212   0.191795 -0.0769173  0.0530431
  0.662993   0.595651  -0.156651   0.425559   0.191621 -0.0772644  0.0531723
   0.65698   0.599396  -0.161262   0.427897   0.191445 -0.0776119   0.053302
 0.650876  0.603142 -0.165765  0.430235  0.191268  -0.07796 0.0534322
  0.644802   0.606782  -0.170382   0.432453    0.19109 -0.0783086  0.0535629
  0.638654   0.610386  -0.174995   0.434657   0.190911 -0.0786577   0.053694
  0.632469   0.613917  -0.179657   0.436821   0.190731 -0.0790073  0.0538256
  0.626299   0.617412  -0.184313    0.43884   0.190549 -0.0793575  0.0539576
  0.620137   0.620777  -0.188999   0.440846   0.190367 -0.0797081  0.0540901
  0.613797   0.624237  -0.193637   0.442817   0.190183 -0.0800593  0.0542231
 0.607475  0.627582 -0.198271   0.44475  0.189998 -0.080411 0.0543565
  0.601132    0.63089  -0.202891   0.446602   0.189812 -0.0807631  0.0544904
  0.594674    0.63415  -0.207566   0.448479   0.189624 -0.0811158  0.0546247
  0.58824  0.637313 -0.212224  0.450297  0.189435 -0.081469 0.0547596
   0.58177   0.640458  -0.216889   0.452013   0.189245 -0.0818227  0.0548948
  0.575216   0.643594  -0.221573   0.453672   0.189054 -0.0821769  0.0550306
  0.568734   0.646602  -0.226352   0.455205   0.188862 -0.0825317  0.0551668
  0.562189    0.64958  -0.231029   0.456744   0.188668 -0.0828869  0.0553034
  0.555601   0.652503  -0.235665   0.458267   0.188473 -0.0832426  0.0554406
  0.548948   0.655424   -0.24038   0.459667   0.188276 -0.0835988  0.0555782
  0.542228   0.658212  -0.245133   0.461146   0.188079 -0.0839556  0.0557162
  0.535524   0.660944   -0.24986   0.462533    0.18788 -0.0843128  0.0558547
  0.528738   0.663643  -0.254577   0.463902    0.18768 -0.0846705  0.0559937
  0.522059     0.6662   -0.25933   0.465166   0.187478 -0.0850287  0.0561331
  0.515289   0.668712  -0.264033   0.466464   0.187275 -0.0853874   0.056273
    0.5085    0.67117   -0.26874   0.467693   0.187071 -0.0857466  0.0564133
   0.50162   0.673681  -0.273446   0.468784   0.186866 -0.0861063  0.0565541
  0.494733   0.676118  -0.278085   0.469865   0.186659 -0.0864665  0.0566953
  0.487857   0.678448  -0.282783    0.47089   0.186451 -0.0868272   0.056837
  0.480943   0.680725  -0.287568   0.471817   0.186241 -0.0871883  0.0569792
 0.474026  0.682934 -0.292218  0.472767   0.18603  -0.08755 0.0571218
   0.46708   0.685148  -0.296944   0.473532   0.185818 -0.0879121  0.0572648
  0.460144   0.687228  -0.301625    0.47435   0.185604 -0.0882747  0.0574083
  0.453006   0.689337  -0.306296   0.475166   0.185389 -0.0886377  0.0575523
  0.445845   0.691425  -0.310926   0.475898   0.185172 -0.0890013  0.0576967
  0.438715   0.693442  -0.315611   0.476505   0.184954 -0.0893653  0.0578416
  0.431606   0.695405  -0.320272   0.477026   0.184735 -0.0897298  0.0579869
  0.424536    0.69717  -0.325016   0.477586   0.184514 -0.0900947  0.0581326
  0.417361   0.698923   -0.32973   0.478116   0.184291 -0.0904602  0.0582788
 0.410248  0.700595 -0.334456  0.478541  0.184067 -0.090826 0.0584255
  0.402988   0.702298   -0.33908   0.478961   0.183842 -0.0911924  0.0585725
  0.395805   0.703854   -0.34392   0.479215   0.183615 -0.0915592  0.0587201
  0.388573   0.705405  -0.348551   0.479506   0.183387 -0.0919264   0.058868
   0.38132   0.706864  -0.353271   0.479727   0.183157 -0.0922942  0.0590165
  0.374016   0.708327  -0.357953   0.479849   0.182926 -0.0926623  0.0591653
  0.366685   0.709702  -0.362571   0.480008   0.182693 -0.0930309  0.0593146
  0.35941  0.711001 -0.367219  0.480055  0.182458   -0.0934 0.0594643
  0.352006   0.712302  -0.371922   0.479992   0.182222 -0.0937694  0.0596145
  0.344786   0.713466  -0.376519   0.479918   0.181985 -0.0941394  0.0597651
  0.337479   0.714604  -0.381157   0.479758   0.181746 -0.0945097  0.0599161
  0.330152   0.715588  -0.385802   0.479677   0.181505 -0.0948805  0.0600675
  0.322798   0.716625  -0.390326   0.479475   0.181263 -0.0952517  0.0602194
  0.315399   0.717564   -0.39498   0.479183   0.181019 -0.0956233  0.0603717
  0.307998    0.71846  -0.399544   0.478871   0.180774 -0.0959954  0.0605245
   0.30066   0.719319   -0.40408   0.478438   0.180526 -0.0963678  0.0606776
  0.293221   0.720136  -0.408531   0.478047   0.180278 -0.0967407  0.0608312
 0.285717  0.720928 -0.412995   0.47756  0.180027 -0.097114 0.0609852
  0.278382   0.721628  -0.417469   0.476944   0.179775 -0.0974877  0.0611396
  0.270903   0.722252  -0.422035   0.476287   0.179522 -0.0978618  0.0612945
  0.263487   0.722795  -0.426526   0.475623   0.179266 -0.0982362  0.0614497
  0.255951   0.723326  -0.430996   0.474902   0.179009 -0.0986111  0.0616054
  0.248467   0.723843  -0.435395   0.474074    0.17875 -0.0989864  0.0617615
 0.240955  0.724268 -0.439791  0.473245   0.17849 -0.099362  0.061918
 0.233476   0.72463 -0.444176  0.472344  0.178228 -0.099738 0.0620749
 0.225999  0.724828 -0.448664  0.471432  0.177964 -0.100114 0.0622322
 0.218541  0.725075 -0.453029  0.470394  0.177698 -0.100491 0.0623898
 0.211089  0.725316 -0.457392  0.469203  0.177431 -0.100868 0.0625479
 0.203591   0.72542 -0.461768  0.468068  0.177161 -0.101246 0.0627064
 0.196095  0.725458 -0.466081  0.466932   0.17689 -0.101624 0.0628653
  0.18863  0.725415 -0.470402  0.465741  0.176618 -0.102002 0.0630246
 0.181074  0.725317 -0.474732  0.464496  0.176343  -0.10238 0.0631843
 0.173558  0.725208 -0.479024  0.463127  0.176067 -0.102759 0.0633443
 0.166066  0.725026  -0.48329  0.461725  0.175789 -0.103138 0.0635048
 0.158631  0.724789 -0.487533  0.460248  0.175509 -0.103518 0.0636656
 0.151009  0.724434 -0.491828  0.458799  0.175227 -0.103898 0.0638268
 0.143531  0.724034 -0.496096  0.457233  0.174943 -0.104278 0.0639884
 0.136134  0.723612 -0.500227   0.45566  0.174658 -0.104658 0.0641503
 0.128605  0.723118 -0.504394  0.454035   0.17437 -0.105039 0.0643126
 0.121194  0.722576 -0.508543  0.452306  0.174081  -0.10542 0.0644753
 0.113688   0.72199 -0.512611  0.450595   0.17379 -0.105802 0.0646384
 0.106295  0.721372 -0.516631  0.448795  0.173497 -0.106183 0.0648018
 0.098909  0.720648 -0.520675  0.446968  0.173202 -0.106565 0.0649655
0.0914772  0.719928 -0.524633   0.44508  0.172905 -0.106948 0.0651296
0.0840184  0.719147 -0.528644  0.443062  0.172606  -0.10733 0.0652941
0.0766014  0.718298 -0.532593   0.44105  0.172306 -0.107713 0.0654589
0.0692018  0.717462 -0.536494    0.4389  0.172003 -0.108096  0.065624
0.0617989  0.716473 -0.540462  0.436747  0.171698 -0.108479 0.0657895
0.0543675  0.715448 -0.544374  0.434552  0.171392 -0.108863 0.0659553
0.0469401  0.714422 -0.548157  0.432344  0.171083 -0.109247 0.0661215
 0.039529  0.713302 -0.552008  0.430029  0.170773 -0.109631  0.066288
0.0321111   0.71219 -0.555733  0.427686   0.17046 -0.110015 0.0664548
0.0247916  0.710929 -0.559551  0.425285  0.170145 -0.110399 0.0666219
0.0174097  0.709703 -0.563222  0.422847  0.169829 -0.110784 0.0667893
0.0100679  0.708401 -0.566957  0.420269   0.16951 -0.111169 0.0669571
0.00273081   0.707078  -0.570629    0.41763    0.16919  -0.111554  0.0671252
-0.00457572    0.705704   -0.574219    0.415011    0.168867   -0.111939   0.0672935
-0.0118522   0.704232  -0.577861   0.412303   0.168542  -0.112324  0.0674622
-0.0191359   0.702674   -0.58153    0.40952   0.168215   -0.11271  0.0676311
-0.0263809   0.701122  -0.585043   0.406764   0.167886  -0.113096  0.0678004
-0.0336369   0.699498  -0.588585   0.403905   0.167555  -0.113482  0.0679699
-0.0409409   0.697799  -0.592054   0.401088   0.167222  -0.113868  0.0681397
-0.0481352   0.696012  -0.595551   0.398208   0.166887  -0.114254  0.0683098
-0.0553105   0.694248  -0.598973   0.395211    0.16655   -0.11464  0.0684802
-0.0623798   0.692421  -0.602355   0.392212    0.16621  -0.115027  0.0686508
-0.0695287   0.690588  -0.605667   0.389129   0.165869  -0.115414  0.0688217
-0.0766574   0.688668  -0.608986      0.386   0.165525    -0.1158  0.0689928
-0.0837818    0.68668  -0.612285   0.382829   0.165179  -0.116187  0.0691642
-0.0908731   0.684684    -0.6155   0.379616   0.164831  -0.116574  0.0693358
-0.0979558     0.6826  -0.618713   0.376373   0.164481  -0.116961  0.0695077
-0.105008   0.68053 -0.621906  0.372941  0.164129 -0.117348 0.0696798
-0.112038  0.678398 -0.625027  0.369547  0.163775 -0.117735 0.0698522
-0.119057  0.676244 -0.628097  0.366079  0.163418 -0.118123 0.0700247
-0.125995  0.673995 -0.631161  0.362618  0.163059  -0.11851 0.0701975
-0.132881    0.6717 -0.634177   0.35914  0.162698 -0.118897 0.0703705
-0.139802  0.669304 -0.637202  0.355613  0.162335 -0.119285 0.0705437
-0.146687  0.666934 -0.640122  0.352031  0.161969 -0.119672 0.0707172
-0.153505  0.664502 -0.643031  0.348404  0.161602 -0.120059 0.0708908
 -0.16031  0.662063 -0.645902   0.34465  0.161232 -0.120447 0.0710646
-0.167044  0.659571 -0.648756   0.34085  0.160859 -0.120834 0.0712386
-0.173809  0.657057 -0.651495  0.337078  0.160485 -0.121222 0.0714127
-0.180559  0.654436 -0.654255   0.33326  0.160108 -0.121609 0.0715871
-0.187242  0.651769 -0.657042  0.329293  0.159729 -0.121996 0.0717616
-0.193938  0.649113 -0.659702  0.325322  0.159348 -0.122384 0.0719363
-0.200534  0.646426 -0.662336  0.321296  0.158965 -0.122771 0.0721111
-0.207176  0.643692 -0.664947  0.317149  0.158579 -0.123158 0.0722861
-0.213832  0.640888 -0.667485  0.313054  0.158191 -0.123545 0.0724612
-0.220302  0.638001  -0.67003  0.309002  0.157801 -0.123932 0.0726365
-0.226888  0.635158 -0.672425  0.304862  0.157408 -0.124319 0.0728119
-0.233387  0.632248 -0.674821  0.300681  0.157013 -0.124706 0.0729874
-0.239835  0.629308 -0.677195  0.296409  0.156616 -0.125093 0.0731631
-0.246289  0.626252 -0.679547  0.292175  0.156217  -0.12548 0.0733388
-0.252674  0.623205 -0.681883  0.287762  0.155815 -0.125866 0.0735147
-0.259079  0.620147 -0.684102  0.283374  0.155411 -0.126253 0.0736906
-0.265522  0.617011 -0.686303  0.278897  0.155004 -0.126639 0.0738667
-0.271803  0.613828 -0.688516  0.274379  0.154595 -0.127025 0.0740428
 -0.27796  0.610637 -0.690666  0.269891  0.154184 -0.127411  0.074219
-0.284153  0.607361 -0.692774  0.265394  0.153771 -0.127797 0.0743953
-0.290291  0.604035 -0.694861  0.260846  0.153355 -0.128182 0.0745717
-0.296374   0.60074 -0.696893  0.256153  0.152937 -0.128568 0.0747481
-0.302349  0.597425 -0.698916  0.251365  0.152516 -0.128953 0.0749245
-0.308409  0.594044 -0.700838  0.246619  0.152093 -0.129338  0.075101
-0.314468  0.590625 -0.702705  0.241824  0.151668 -0.129723 0.0752776
-0.320396  0.587183 -0.704531  0.237064  0.151241 -0.130107 0.0754541
-0.326327  0.583685 -0.706312  0.232261  0.150811 -0.130491 0.0756307
-0.332179  0.580147 -0.708095  0.227348  0.150378 -0.130875 0.0758073
 -0.33797  0.576598 -0.709833  0.222367  0.149944 -0.131259  0.075984
 -0.34378  0.573018 -0.711476   0.21741  0.149507 -0.131642 0.0761606
-0.349572  0.569387 -0.713098  0.212341  0.149067 -0.132025 0.0763372
-0.355222  0.565688 -0.714716  0.207353  0.148625 -0.132408 0.0765138
-0.360864   0.56204 -0.716239  0.202213  0.148181 -0.132791 0.0766904
-0.366473  0.558295 -0.717746  0.197093  0.147735 -0.133173 0.0768669
-0.372021  0.554589 -0.719169  0.191904  0.147286 -0.133555 0.0770434
-0.377518  0.550811  -0.72058  0.186688  0.146834 -0.133936 0.0772199
-0.382917  0.547012 -0.721945  0.181515  0.146381 -0.134317 0.0773963
-0.388384  0.543194 -0.723211  0.176252  0.145925 -0.134698 0.0775727
-0.393793  0.539457 -0.724346  0.170986  0.145466 -0.135078  0.077749
-0.399119  0.535518 -0.725598   0.16563  0.145005 -0.135458 0.0779252
-0.404427  0.531577 -0.726771  0.160217  0.144542 -0.135837 0.0781013
-0.409731  0.527651  -0.72782  0.154866  0.144076 -0.136217 0.0782774
-0.414934  0.523749 -0.728834  0.149395  0.143608 -0.136595 0.0784533
-0.420096  0.519765 -0.729836  0.143885  0.143138 -0.136973 0.0786292
-0.425204   0.51569 -0.730828  0.138404  0.142665 -0.137351 0.0788049
-0.430339  0.511705 -0.731649  0.132875   0.14219 -0.137728 0.0789805
-0.435376  0.507668 -0.732474  0.127287  0.141713 -0.138105  0.079156
-0.440337  0.503529 -0.733313  0.121711  0.141233 -0.138481 0.0793314
-0.445196  0.499434 -0.734097  0.116055   0.14075 -0.138857 0.0795066
-0.450137  0.495307 -0.734745  0.110442  0.140266 -0.139232 0.0796817
-0.454945  0.491185 -0.735386  0.104735  0.139779 -0.139607 0.0798566
-0.459699  0.487013 -0.735999 0.0989961  0.139289 -0.139981 0.0800313
-0.464362  0.482849 -0.736562 0.0932732  0.138797 -0.140355 0.0802059
-0.469083  0.478691 -0.736995 0.0874873  0.138303 -0.140728 0.0803803
-0.473775  0.474407 -0.737431 0.0816783  0.137807 -0.141101 0.0805545
 -0.47832  0.470083 -0.737885 0.0758789  0.137308 -0.141473 0.0807285
 -0.48282  0.465764 -0.738279  0.069948  0.136807 -0.141844 0.0809023
-0.487285  0.461508 -0.738558 0.0640011  0.136303 -0.142215 0.0810759
-0.491666  0.457235 -0.738805 0.0580319  0.135797 -0.142585 0.0812492
-0.496054  0.452852 -0.739019 0.0520325  0.135289 -0.142954 0.0814223
-0.500355  0.448444 -0.739202 0.0460708  0.134778 -0.143323 0.0815952
-0.504706  0.443973 -0.739292 0.0400879  0.134265 -0.143691 0.0817679
-0.508878  0.439659 -0.739311 0.0340953   0.13375 -0.144058 0.0819403
-0.513001  0.435259 -0.739316  0.028124  0.133232 -0.144425 0.0821124
-0.517097  0.430882 -0.739232 0.0220661  0.132712 -0.144791 0.0822843
-0.521128  0.426479 -0.739112 0.0159798   0.13219 -0.145157 0.0824559
-0.525172  0.422028 -0.738909 0.0100177  0.131665 -0.145521 0.0826272
 -0.529125     0.4176  -0.738662 0.00386901   0.131138  -0.145885  0.0827982
   -0.53307    0.413094   -0.738366 -0.00231537    0.130609   -0.146248   0.0829689
  -0.536835    0.408635   -0.738074 -0.00849599    0.130078   -0.146611   0.0831393
 -0.540655   0.404198  -0.737632 -0.0146491   0.129544  -0.146972  0.0833094
  -0.54435   0.399728    -0.7372 -0.0208979   0.129008  -0.147333  0.0834792
 -0.548028   0.395195  -0.736716 -0.0271283   0.128469  -0.147693  0.0836486
 -0.551674   0.390678   -0.73615 -0.0333041   0.127928  -0.148052  0.0838177
 -0.555178   0.386235   -0.73555 -0.0395805   0.127385  -0.148411  0.0839865
 -0.558724    0.38165   -0.73489 -0.0459148    0.12684  -0.148768  0.0841549
 -0.562131   0.377169  -0.734184 -0.0522123   0.126293  -0.149125  0.0843229
 -0.565507   0.372609  -0.733442 -0.0585396   0.125743  -0.149481  0.0844906
 -0.568846   0.368037  -0.732633 -0.0648956   0.125191  -0.149836  0.0846579
 -0.572157   0.363426  -0.731769 -0.0712231   0.124637   -0.15019  0.0848248
 -0.575398   0.358797  -0.730856 -0.0776595    0.12408  -0.150543  0.0849913
 -0.578526   0.354191   -0.72993 -0.0840143   0.123522  -0.150895  0.0851574
 -0.581622   0.349636  -0.728906 -0.0903711   0.122961  -0.151247  0.0853231
 -0.584623   0.344981  -0.727898 -0.0967907   0.122398  -0.151597  0.0854884
-0.587504   0.34047 -0.726816 -0.103235  0.121833 -0.151947 0.0856532
-0.590463   0.33583 -0.725629 -0.109707  0.121265 -0.152295 0.0858176
-0.593342  0.331209   -0.7244 -0.116152  0.120696 -0.152643 0.0859816
-0.596131  0.326593 -0.723133 -0.122653  0.120124 -0.152989 0.0861452
-0.598884  0.321953 -0.721802 -0.129175   0.11955 -0.153335 0.0863083
  -0.6016  0.317368 -0.720393 -0.135609  0.118974  -0.15368 0.0864709
-0.604287  0.312787 -0.718886 -0.142141  0.118396 -0.154023  0.086633
-0.606877  0.308146 -0.717406 -0.148575  0.117815 -0.154366 0.0867947
-0.609422   0.30351  -0.71586 -0.155016  0.117233 -0.154707 0.0869559
-0.611929  0.298859 -0.714237 -0.161532  0.116648 -0.155048 0.0871166
-0.614363  0.294119 -0.712604 -0.168067  0.116062 -0.155387 0.0872768
-0.616746  0.289514 -0.710831 -0.174711  0.115473 -0.155726 0.0874365
-0.619058  0.284883 -0.709037 -0.181315  0.114882 -0.156063 0.0875957
-0.621284  0.280197 -0.707233 -0.187928  0.114289 -0.156399 0.0877544
 -0.62347  0.275641 -0.705328 -0.194472  0.113694 -0.156734 0.0879125
-0.625571  0.270967 -0.703405 -0.201143  0.113097 -0.157068 0.0880701
-0.627633  0.266465 -0.701385 -0.207684  0.112498 -0.157401 0.0882272
-0.629671  0.261798 -0.699287 -0.214416  0.111897 -0.157732 0.0883837
-0.631676   0.25715  -0.69715 -0.221001  0.111294 -0.158063 0.0885397
-0.633581  0.252508 -0.694995 -0.227589  0.110689 -0.158392 0.0886951
-0.635371  0.247871 -0.692827 -0.234211  0.110082  -0.15872 0.0888499
-0.637171  0.243242 -0.690568 -0.240752  0.109473 -0.159047 0.0890042
-0.638873  0.238663 -0.688258 -0.247351  0.108862 -0.159373 0.0891578
-0.640515  0.234119 -0.685908 -0.253887  0.108249 -0.159698 0.0893109
-0.642114  0.229544 -0.683455 -0.260555  0.107634 -0.160021 0.0894634
-0.643678  0.224897 -0.681008 -0.267071  0.107017 -0.160343 0.0896153
-0.645263  0.220327 -0.678388 -0.273645  0.106398 -0.160664 0.0897666
-0.646707  0.215851 -0.675761 -0.280223  0.105778 -0.160983 0.0899172
-0.648094  0.211267 -0.673115 -0.286804  0.105155 -0.161301 0.0900672
-0.649355  0.206787 -0.670436 -0.293415  0.104531 -0.161618 0.0902166
-0.650589  0.202272 -0.667707  -0.29998  0.103904 -0.161934 0.0903654
-0.651804  0.197748 -0.664895 -0.306532  0.103276 -0.162248 0.0905135
